Anton;huang2017.pdf;a bayesian simulation model for breast cancer screening incidence treatment and mortality;Huang, Xuelin, Li, Yisheng, Song, Juhee, Berry, Donald A.;2018
Anton;10.2307@40271855.pdf;quantifying the role of psa screening in the us prostate cancer mortality decline;Etzioni, Ruth  Tsodikov, Alex  Mariotto, Angela  Szabo, Aniko  Falcon, Seth  Wegelin, Jake  ditommaso, Dante  Karnofski, Kent  Gulati, Roman  Penson, David F.  Feuer, Eric;2008
Noneg;heijnsdijk2014.pdf;re cost-effectiveness of prostate cancer screening a simulation study based on erspc data;Noordzij, M. Arjen, Blanker, Marco H.;2015
Noneg;whyte2012.pdf;reappraisal of the options for colorectal cancer screening in england;Whyte S1, Chilcott J, Halloran S.;2012
Noneg;eaker2001.pdf;reasons women do not attend screening for cervical cancer a population-based study in sweden;Eaker S., Adami H.-O., Sparen P.;2001
Noneg;bouee2009.pdf;relative impact of screening and therapeutic progress on the reduction of breast cancer specific mortality in france a simulation model over the period 1994-2005;Bouee, S., Fagnani, F., Alfonsi, A., Florentin, V;2009
Noneg;knudsen2012.pdf;rescreening of persons with a negative colonoscopy result results from a microsimulation model;Ann Intern Med. 2012 Nov 6.157(9):611-20. doi: 10.7326/0003-4819-157-9-201211060-00005.;1000
Anton;nihms451467.pdf;response reading between the lines of cancer screening trials using modeling to understand the evidence;Etzioni, Ruth  Gulati, Roman;2013
Anton;stout2006.pdf;retrospective cost-effectiveness analysis of screening mammography;Stout, NK  Rosenberg, MA  Trentham-Dietz, A  Smith, MA  Robinson, SM  Fryback, DG;2006
FromReview;jeong2013.pdf;Review of economic evidence in the prevention and early detection of colorectal cancer;;
Noneg;morrell2012.pdf;risk of cervical cancer associated with extending the interval between cervical-cancer screenings;Sawaya GF1, McConnell KJ, Kulasingam SL, Lawson HW, Kerlikowske K, Melnikow J, Lee NC, Gildengorin G, Myers ER, Washington AE.;2003
FromReview;lee1998.pdf;Scheduling Periodic Examinations for the Early Detection of Disease: Applications to Breast Cancer;;
Noneg;beemsterboer1998.pdf;screening for breast cancer in catalonia - which policy is to be preferred;Beemsterboer, PMM, Warmerdam, PG, Boer, R, Borras, JM, Moreno, V, Viladiu, P, De Koning, HJ;1998
Anton;ruile2015.pdf;screening for breast cancer with breast-ct in a prohta simulation;Ruile, Georg  Djanatliev, Anatoli  Kriza, Christine  Meier, Florian  Leb, Ines  Kalender, Willi A.  Kolominsky-Rabas, Peter L.;2015
Anton;10.1002@ijc.29136.pdf;Screening for prostate cancer in the US? Reduce the harms and keep the benefit;de Carvalho, Tiago M.  Heijnsdijk, Eveline A. M.  de Koning, Harry J.;2015
Anton;myers2000.pdf;setting the target for a better cervical screening test characteristics of a cost-effective test for cervical neoplasia screening;Myers ER1, McCrory DC, Subramanian S, McCall N, Nanda K, Datta S, Matchar DB.;2000
FromReview;10.7326@m13-2263.pdf;Should Colorectal Cancer Screening Be Considered in Elderly Persons Without Previous Screening? A cost-effectiveness Analysis;;
Noneg;klemi2003.pdf;significant improvement in breast cancer survival through population-based mammography screening;Klemi PJ1, Parvinen I, Pylkk?nen L, Kauhava L, Immonen-R?ih? P, R?s?nen O, Helenius H.;2003
q12;10.1177@0272989x17711928.pdf;simulating the impact of risk-based screening and treatment on breast cancer outcomes with miscan-fadia;van den Broek, Jeroen J., van Ravesteyn, Nicolien T., Heijnsdijk, Eveline A., de Koning, Harry J.;2018
Noneg;dreyfuss2009.pdf;Simulation Model Predicts Cost Savings from Colorectal Cancer Screening;Dreyfuss, John Henry;2010
Noneg;hunter2004.pdf;simulation modeling of change to breast cancer detection age eligibility recommendations in ontario 2002-2021;Hunter DJ1, Drake SM, Shortt SE, Dorland JL, Tran N.;2004
FromReview;10.1016@j.bpg.2010.07.001.pdf;Simulation of colorectal cancer screening: What we do and do not know and does it matter;;
FromReview;underwood2012.pdf;simulation optimization of psa-threshold based prostate cancer screening policies;Underwood, Daniel J.  Zhang, Jingyu  Denton, Brian T.  Shah, Nilay D.  Inman, Brant A.;2012
Anton;goldwasser2012.pdf;small median tumor diameter at cure threshold20 mm among aggressive non-small cell lung cancers in male smokers predicts both chest x-ray and ct screening outcomes in a novel simulation framework;Goldwasser, Deborah L.  Kimmel, Marek;2013
Anton;yeh2013.pdf;sorting it out pile sorting as a mixed methodology for exploring barriers to cancer screening;Yeh, Hung-Wen  Gajewski, Byron J.  Perdue, David G.  Cully, Angel  Cully, Lance  Greiner, K. Allen  Choi, Won S.  Daley, Christine Makosy;2014
Noneg;boer1999.pdf;stage distribution at first and repeat examinations in breast cancer screening;Boer R1, de Koning H, van Oortmarssen G, Warmerdam P, van der Maas P.;1999
Anton;lansdorpvogelaar2015.pdf;state disparities in colorectal cancer rates contributions of risk factors screening and survival differences;Lansdorp-Vogelaar, Iris  Goede, S. Lucas  Ma, Jiemin  Wu Xiau-Cheng  Pawlish, Karen  van Ballegooijen, Marjolein  Jemal, Ahmedin;2015
Noneg;crt-2016-525.pdf;strategic distributional cost-effectiveness analysis for improving national cancer screening uptake in cervical cancer a focus on regional inequality in south korea;Lee TH1,2, Kim W1,2, Shin J2,3, Park EC2,3, Park S2,4, Kim TH2,4.;2018
q12;kivutibitok2014.pdf;system dynamics model of cervical cancer vaccination and screening interventions in kenya;Kivuti-Bitok, Lucy W., McDonnell, Geoff, Abdul, Roudsari, Pokhariyal, Ganesh P.;2014
FromReview;mendes2015.pdf;Systematic review of model-based cervical screening evaluations;;
Anton;felix2016.pdf;the clinical and economic benefits of co-testing versus primary hpv testing for cervical cancer screening a modeling analysis;Felix, Juan C.  Lacey, Michael J.  Miller, Jeffrey D.  Lenhart, Gregory M.  Spitzer, Mark  Kulkarni, Rucha;2016
FromReview;gangnon2015.pdf;The Contribution of Mammography Screening to Breast Cancer Incidence Trends in the United States: An Updated Age-period-cohort Model;;
Noneg;field2013.pdf;the contribution of risk prediction models to early detection of lung cancer;Field JK1, Chen Y, Marcus MW, Mcronald FE, Raji OY, Duffy SW.;2013
Noneg;anderson2008.pdf;the cost-effectiveness of cervical screening in australia what is the impact of screening at different intervals or over a different age range;Anderson R1, Haas M, Shanahan M.;2008
Noneg;lejeune2014.pdf;the cost-effectiveness of immunochemical tests for colorectal cancer screening;Lejeune C1, Le Gleut K2, Cottet V3, Galimard C4, Durand G2, Dancourt V3, Faivre J3.;2014
FromReview;wisnivesky2003.pdf;The cost-effectiveness of Low-Dose CT Screening for Lung Cancer*Preliminary Results of Baseline Screening;;
FromReview;dewilde2004.pdf;the cost-effectiveness of screening programs using single and multiple birth cohort simulations a comparison using a model of cervical cancer;Dewilde S., Anderson R.;2004
Noneg;sander2016.pdf;the cost-utility of integrated cervical cancer prevention strategies in the ontario setting - can we do better;Vaccine. 2016 Apr 7.34(16):1936-44. doi: 10.1016/j.vaccine.2016.02.016. Epub 2016 Feb 15.;2007
FromReview;lee2018.pdf;The Dana-Farber CISNET Model for BreastCancer Screening Strategies: An Update;;
Anton;blanks2008.pdf;the development of the referral outcome diagram and an analysis of laboratory cancer detection rates in the english nhs cervical screening programme--is there an optimum level of detection of cin 1 and cin 2 lesions;Blanks RG1.;2008
q12;birnbaum2016.pdf;the effect of treatment advances on the mortality results of breast cancer screening trials a microsimulation model;Birnbaum J, Gadi VK, Markowitz E, Etzioni R.;2016
q12;duffy2016.pdf;the effects of population-based mammography screening starting between age 40 and 50 in the presence of adjuvant systemic therapy;de Gelder R1, Heijnsdijk EA, Fracheboud J, Draisma G, de Koning HJ.;2015
Anton;uuskla2013.pdf;The epidemiological and economic impact of aqua-drivalent human papillomavirus (hpv) vaccine in Estonia;Uuskula A., Muursepp A., Kawai K., Raag M., Jurisson M., Pillsbury M.;2013
Anton;siebert2005.pdf;the german cervical cancer screening model development and validation of a decision-analytic model for cervical cancer screening in germany;Siebert, U  Sroczynski, G  Hillemanns, P  Engel, J  Stabenow, R  Stegmaier, C  Voigt, K  Gibis, B  Holzel, D  Goldie, SJ;2006
Anton;berkhof2010.pdf;the health and economic effects of hpv dna screening in the netherlands;Berkhof, Johannes  Coupe, Veerle M.  Bogaards, Johannes A.  van Kemenade, Folkert J.  Helmerhorst, Theo J.  Snijders, Peter J.  Meijer, Chris J.;2010
Noneg;campos2017.pdf;the health and economic impact of scaling cervical cancer prevention in 50 low- and lower-middle-income countries;Int J Gynaecol Obstet. 2017 Jul.138 Suppl 1:47-56. doi: 10.1002/ijgo.12184.;2017
q12;tay2011.pdf;the impact of cytology screening and hpv vaccination on the burden of cervical cancer;Tay K1, Tay SK.;2011
Anton;hestbech2015.pdf;the impact of hpv vaccination on future cervical screening a simulation study of two birth cohorts in denmark;Hestbech, Mie Sara  Lynge, Elsebeth  Kragstrup, Jakob  Siersma, Volkert  Baillet, Miguel Vazquez-Prada  Brodersen, John;2015
Noneg;ventura2014.pdf;the impact of immunochemical faecal occult blood testing on colorectal cancer incidence;Dig Liver Dis. 2014 Jan.46(1):82-6. doi: 10.1016/j.dld.2013.07.017. Epub 2013 Sep 4.;1990
Anton;han2017.pdf;The impact of overdiagnosis on the selection of efficient lung cancer screening strategies;Han, Summer S.  ten Haaf, Kevin  Hazelton, William D.  Munshi, Vidit N.  Jeon, Jihyoun  Erdogan, Saadet A.  Johanson, Colden  McMahon, Pamela M.  Meza, Rafael  Kong, Chung Yin  Feuer, Eric J.  de Koning, Harry J.  Plevritis, Sylvia K.;2017
Anton;gulati2012.pdf;the impact of plco control arm contamination on perceived psa screening efficacy;Gulati, Roman  Tsodikov, Alex  Wever, Elisabeth M.  Mariotto, Angela B.  Heijnsdijk, Eveline A. M.  Katcher, Jeffrey  de Koning, Harry J.  Etzioni, Ruth;2012
Noneg;goede2015.pdf;the impact of stratifying by family history in colorectal cancer screening programs;Int J Cancer. 2015 Sep 1.137(5):1119-27. doi: 10.1002/ijc.29473. Epub 2015 Feb 20.;2008
Noneg;peterse2018.pdf;the impact of the rising colorectal cancer incidence in young adults on the optimal age to start screening microsimulation analysis i to inform the american cancer society colorectal cancer screening guideline;Peterse, Elisabeth F. P., Meester, Reinier G. S., Siegel, Rebecca L., Chen, Jennifer C., Dwyer, Andrea, Ahnen, Dennis J., Smith, Robert A., Zauber, Ann G., Lansdorp-Vogelaar, Iris;2018
Noneg;omahony2014.pdf;the influence of disease risk on the optimal time interval between screens for the early detection of cancer a mathematical approach;O'Mahony JF1,2, van Rosmalen J1,3, Mushkudiani NA4, Goudsmit FW1, Eijkemans MJ5, Heijnsdijk EA1, Steyerberg EW1, Habbema JD1.;2015
Noneg;chauvin2013.pdf;The influence of waiting times on cost-effectiveness: a case study of colorectal cancer mass screening;Chauvin P1, Josselin JM, Heresbach D.;2014
Anton;wu2012.pdf;The Lead Time Distribution When Lifetime is Subject to Competing Risks in Cancer Screening;Wu D1, Kafadar K, Rosner GL, Broemeling LD.;2012
Anton;schillerfruehwirth2017.pdf;the long-term effectiveness and cost-effectiveness of organized versus opportunistic screening for breast cancer in austria;Schiller-Fruehwirth, Irmgard  Jahn, Beate  Einzinger, Patrick  Zauner, Guenther  Urach, Christoph  Siebert, Uwe;2017
Noneg;loeve1999.pdf;the miscan-colon simulation model for the evaluation of colorectal cancer screening;Loeve, F, Boer, R, van Oortmarssen, GJ, van Ballegooijen, M, Habbema, JDF;1999
Noneg;tubiana1990.pdf;the natural history of breast cancer implications for a screening strategy;Int J Radiat Oncol Biol Phys. 1990 Nov.19(5):1117-20.;1951
FromReview;flehinger1987.pdf;The Natural History of Lung Cancer in a Periodically Screened Population;;
Anton;muhlberger2015.pdf;the oncotyrol prostate cancer outcome and policy model effect of prevalence assumptions on the benefit-harm balance of screening;Muehlberger, Nikolai  Kurzthaler, Christina  Iskandar, Rowan  Krahn, Murray D.  Bremner, Karen E.  Oberaigner, Willi  Klocker, Helmut  Horninger, Wolfgang  Conrads-Frank, Annette  Sroczynski, Gaby  Siebert, Uwe;2015
q12;sinanovic2009.pdf;the potential cost-effectiveness of adding a human papillomavirus vaccine to the cervical cancer screening programme in south africa;Sinanovic E1, Moodley J, Barone MA, Mall S, Cleary S, Harries J.;2009
Noneg;naber2016.pdf;the potential harms of primary human papillomavirus screening in over-screened women a microsimulation study;Naber SK1, de Kok IM2, Matthijsse SM2, van Ballegooijen M2.;2016
Anton;korostil2014.pdf;The potential impact of HPV-16 reactivation on prevalence in older Australians;Korostil I.A., Regan D.G.;2014
Noneg;canfell2004.pdf;the predicted effect of changes in cervical screening practice in the uk results from a modelling study;Canfell K1, Barnabas R, Patnick J, Beral V.;2004
Noneg;castro2005.pdf;the relation of breast cancer staging to screening protocol compliance a computer simulation study;Castro F1, Carter KJ, Kessler E, Erickson BA, Kseibi SA.;2005
Anton;matthijsse2015.pdf;the role of acquired immunity in the spread of human papillomavirus hpv explorations with a microsimulation model;Matthijsse SM1, van Rosmalen J2, Hontelez JA1, Bakker R1, de Kok IM1, van Ballegooijen M1, de Vlas SJ1.;2015
Noneg;siddiqui2011.pdf;the role of physician reminders in faecal occult blood testing for colorectal cancer screening;Eur J Gen Pract. 2011 Dec.17(4):221-8. doi: 10.3109/13814788.2011.601412. Epub 2011 Aug 23.;1970
Anton;10.1177@0969141316629505.pdf;The role of pre-invasive disease in overdiagnosis: A microsimulation study comparing mass screening for breast cancer and cervical cancer;van Luijt, Paula A.  Rozemeijer, Kirsten  Naber, Steffie K.  Heijnsdijk, Eveline A. M.  van Rosmalen, Joost  van Ballegooijen, Marjolein  de Koning, Harry J.;2016
q12;lgj008.pdf;the spectrum population model of the impact of screening and treatment on us breast cancer trends from 1975 to 2000 principles and practice of the model methods;Mandelblatt J1, Schechter CB, Lawrence W, Yi B, Cullen J.;2006
Noneg;lgj010.pdf;the university of rochester model of breast cancer detection and survival;Hanin LG1, Miller A, Zorin AV, Yakovlev AY.;2006
q12;feuer2004.pdf;The use of modeling to understand the impact of screening on US mortality: examples from mammography and PSA testing;Feuer EJ1, Etzioni R, Cronin KA, Mariotto A.;2004
Noneg;older.pdf;the value of colonoscopic colorectal cancer screening of adults aged 50 to 64 years;Fitch, Kathryn, Pyenson, Bruce, Blumen, Helen, Weisman, Thomas, Small, Art;2015
Anton;burger2014.pdf;the value of improving failures within a cervical cancer screening program an example from norway;Burger EA1, Kim JJ.;2014
q12;sharma2015.pdf;The value of male human papillomavirus vaccination in preventing cervical cancer and genital warts in a low-resource setting;Sharma M., Sy S., Kim J.J.;2016
Noneg;lgj007.pdf;the wisconsin breast cancer epidemiology simulation model;J Natl Cancer Inst Monogr. 2006.(36):37-47.;1975
Anton;luttjeboer2016.pdf;threshold cost-effectiveness analysis for a therapeutic vaccine against hpv-1618-positive cervical intraepithelial neoplasia in the netherlands;Luttjeboer J1, Setiawan D2, Cao Q2, Cahh Daemen T3, Postma MJ4.;2016
Noneg;10.7326@0003-4819-156-9-201205010-00002.pdf;tipping the balance of benefits and harms to favor screening mammography starting at age 40 years a comparative modeling study of risk;van Ravesteyn NT1, Miglioretti DL, Stout NK, Lee SJ, Schechter CB, Buist DS, Huang H, Heijnsdijk EA, Trentham-Dietz A, Alagoz O, Near AM, Kerlikowske K, Nelson HD, Mandelblatt JS, de Koning HJ.;2012
Anton;wever2012.pdf;to be screened or not to be screened modeling the consequences of psa screening for the individual;Wever, E. M.  Hugosson, J.  Heijnsdijk, E. A. M.  Bangma, C. H.  Draisma, G.  de Koning, H. J.;2012
Noneg;campos2017 (1).pdf;to expand coverage or increase frequency quantifying the tradeoffs between equity and efficiency facing cervical cancer screening programs in low-resource settings;Campos NG1, Tsu V2, Jeronimo J2, Mvundura M3, Lee K1,4, Kim JJ1.;2017
Noneg;jgi_05076.pdf;toward optimal screening strategies for older women costs benefits and harms of breast cancer screening by age biology and health status;;2005
Anton;nihms115777.pdf;trade-offs in cervical cancer prevention balancing benefits and risks;Stout NK1, Goldhaber-Fiebert JD, Ortendahl JD, Goldie SJ.;2008
Anton;smith2016.pdf;transitioning from cytology-based screening to hpv-based screening at longer intervals implications for resource use;Smith, Megan A.  Gertig, Dorota  Hall, Michaela  Simms, Kate  Lew, Jie-Bin  Malloy, Michael  Saville, Marion  Canfell, Karen;2016
Anton;duffy2014.pdf;translation of research results to simple estimates of the likely effect of a lung cancer screening programme in the united kingdom;Duffy SW1, Field JK2, Allgood PC1, Seigneurin A3.;2014
Anton;choi2010.pdf;transmission dynamic modelling of the impact of human papillomavirus vaccination in the united kingdom;Choi YH1, Jit M, Gay N, Cox A, Garnett GP, Edmunds WJ.;2010
Noneg;bergstrm1999.pdf;trends in cancer of the cervix uteri in sweden following cytological screening;Bergstrom R., Sparen P., Adami H.-O.;1999
Anton;barnett2017.pdf;two-stage biomarker protocols for improving the precision of early detection of prostate cancer;Barnett, Christine L.  Tomlins, Scott A.  Underwood, Daniel J.  Wei, John T.  Morgan, Todd M.  Montie, James E.  Denton, Brian T.;2017
Noneg;campbell2016.pdf;understanding the effects of competition for constrained colonoscopy services with the introduction of population-level colorectal cancer screening a discrete event simulation model;Campbell, Leslie Anne, Blake, John T., Kephart, George, Grunfeld, Eva, MacIntosh, Donald;2017
q12;beaber2015.pdf;Unifying Screening Processes Within the PROSPR Consortium: A Conceptual Model for Breast, Cervical,and Colorectal Cancer Screening;Beaber EF1, Kim JJ2, Schapira MM2, Tosteson AN2, Zauber AG2, Geiger AM2, Kamineni A2, Weaver DL2, Tiro JA2. Population-based Research Optimizing Screening through Personalized Regimens Consortium.;2015
Noneg;duffy2009.pdf;Use of lung cancer risk models in planning research and service programs in CT screening for lung cancer;Duffy SW1, Raji OY, Agbaje OF, Allgood PC, Cassidy A, Field JK.;2009
Noneg;ramsey2000.pdf;SIMULATION MODELING  OF OUTCOMES AND COST-EFFECTIVENESS ;Ramsey, SD, McIntosh, M, Etzioni, R, Urban, N;2000
Noneg;ramos2005.pdf;Use of risk projection models to estimate mortality and incidence from radiation-induced breast cancer in screening programs;Ramos M1, Ferrer S, Villaescusa JI, Verd? G, Salas MD, Cuevas MD.;2005
Noneg;carney2014.pdf;using computational modeling to assess the impact of clinical decision support on cancer screening improvement strategies within the community health centers;Carney, Timothy Jay, Morgan, Geoffrey P., Jones, Josette, McDaniel, Anna M., Weaver, Michael, Weiner, Bryan, Haggstrom, David A.;2014
Noneg;sharp2013.pdf;Using resource modelling to inform decision making and service planning: the case of colorectal cancer screening in Ireland;Sharp, Linda, Tilson, Lesley, Whyte, Sophie, Ceilleachair, Alan O., Walsh, Cathal, Usher, Cara, Tappenden, Paul, Chilcott, James, Staines, Anthony, Barry, Michael, Comber, Harry;2013
Noneg;taghipour2016.pdf;using simulation to model and validate invasive breast cancer progression in women in the study and control groups of the canadian national breast screening studies i and ii;Taghipour S1, Caudrelier LN2, Miller AB3, Harvey B3.;2017
Noneg;mclay2010.pdf;using simulation-optimization to construct screening strategies for cervical cancer;;2010
Noneg;coldman2015.pdf;using the cancer risk management model to evaluate colorectal cancer screening options for canada;Coldman, A. J., Phillips, N., Brisson, J., Flanagan, W., Wolfson, M., Nadeau, C., Fitzgerald, N., Miller, A. B.;2015
Anton;rutter2016.pdf;validation of models used to inform colorectal cancer screening guidelines accuracy and implications;Rutter, Carolyn M.  Knudsen, Amy B.  Marsh, Tracey L.  Doria-Rose, V. Paul  Johnson, Eric  Pabiniak, Chester  Kuntz, Karen M.  van Ballegooijen, Marjolein  Zauber, Ann G.  Lansdorp-Vogelaar, Iris;2016
Anton;nevalainen2017.pdf;what explains the differences between centres in the european screening trial a simulation study;Nevalainen, Jaakko  Stenman, Ulf-Hakan  Tammela, Teuvo L.  Roobol, Monique  Carlssone, Sigrid  Talalag, Kirsi  Schroder, Fritz H.  Auvinen, Anssi;2017
Noneg;lynge2006.pdf;What happens when organization of cervical cancer screening is delayed or stopped?;Lynge E1, Clausen LB, Guignard R, Poll P.;2006
Noneg;document(1).pdf;What is the most cost-effective screening regimen for colon cancer?;Colonoscopy/economics,Colorectal Neoplasms/mortality,Colorectal Neoplasms/prevention & control*,Cost-Benefit Analysis,Female,Humans,Male,Markov Chains,Mass Screening/economics*,Middle Aged,Occult Blood,Sigmoidoscopy/economics,Survival Analysis;1119
Noneg;subramanian2010.pdf;when budgets are tight there are better options than colonoscopies for colorectal cancer screening;;2010
q12;mandelblatt2013.pdf;which strategies reduce breast cancer mortality most;Mandelblatt, Jeanne, van Ravesteyn, Nicolien, Schechter, Clyde, Chang, Yaojen, Huang, An-Tsun, Near, Aimee M., de Koning, Harry, Jemal, Ahmedin;2013
Noneg;belkar2005.pdf;why worry about awareness in choice problems econometric analysis of screening for cervical cancer;Belkar R1, Fiebig DG, Haas M, Viney R.;2006
FromReview;shen2005.pdf;A Model-Based Comparison of Breast Cancer Screening Strategies: Mammograms and Clinical Breast Examinations;;
Anton;10.1097@00006250-200312000-00035.pdf;Association of funding and conclusions in randomized drug trials: A reflection of treatment effect or adverse events?;;
FromReview;mandelblatt2016.pdf;Collaborative Modeling of the Benefits and Harms Associated With Different U.S. Breast Cancer Screening Strategies;;
Anton;ladabaum2016.pdf;Comparative Effectiveness and cost-effectiveness of a Multi-target Stool DNA Test to Screen for Colorectal Neoplasia;;
Anton;posso2016.pdf;cost-effectiveness of Double Reading versus Single Reading of Mammograms in a Breast Cancer Screening Programme;;
Anton;rutter2017.pdf;Effect of Time to Diagnostic Testing for Breast, Cervical, and Colorectal Cancer Screening Abnormalities on Screening Efficacy: A Modeling Study;;
Noneg;loeve2000.pdf;Endoscopic Colorectal Cancer Screening: a Cost-Saving Analysis;;
Anton;goldwasser2016.pdf;Estimation of the tumor size at cure threshold among aggressive non-small cell lung cancers (NSCLCs): Evidence from The Surveillance, Epidemiology, and End Results Program (SEER) and the National Lung Screening Trial (NLST).;;
Anton;nihms331310.pdf;Long-term Projections of the Number Needed to Screen and Additional Number Needed to Treat in Prostate Cancer Screening;;
Noneg;clries2013.pdf;Predicting the Change in Breast Cancer Deaths in Spain by 2019;;
Noneg;sawaya2003.pdf;Risk of Cervical Cancer Associated with Extending the Interval between Cervical-Cancer Screenings;;
FromReview;lansdorpvogelaar2010.pdf;Stool DNA Testing to Screen for Colorectal Cancer in the Medicare Population;;
Noneg;campos2016.pdf;To Expand Coverage, or Increase Frequency: Quantifying the Tradeoffs between Equity and Efficiency Facing Cervical Cancer Screening Programs in Low-Resource Settings;;
