"not valid",J;Shochat, Eliezer, Rom-Kedar, Vered;;;;;;;;Novel Strategies for Granulocyte Colony-Stimulating Factor Treatment of Severe Prolonged Neutropenia Suggested by Mathematical Modeling;;;;;;;;CLINICAL CANCER RESEARCH;;;;14;20;;;6354;6363;;10.1158/1078-0432.CCR-08-0807;;;OCT 15 2008;2008;;;;;;;;;;20;;;;;;;WOS:000260359600002
"not valid",J;Yaparpalvi, Ravindra, Mutyala, Subhakar, Gorla, Giridhar R., Butler, James, Mah, Dennis, Garg, Madhur K., Kalnicki, Shalom;;;;;;;;Point vs. volumetric bladder and rectal doses in combined intracavitary-interstitial high-dose-rate brachytherapy: Correlation and comparison with published Vienna applicator data;;;;;;;;BRACHYTHERAPY;;;;7;4;;;336;342;;10.1016/j.brachy.2008.05.005;;;OCT-DEC 2008;2008;;;;;;;;;;19;;;;;;;WOS:000260402400014
"not valid",J;Ogino, Ichiro, Uemura, Hiroji, Inoue, Tomio, Kubota, Yoshinobu, Nomura, Kazuto, Okamoto, Naoyuki;;;;;;;;Reduction of prostate motion by removal of gas in rectum during radiotherapy;;;;;;;;INTERNATIONAL JOURNAL OF RADIATION ONCOLOGY BIOLOGY PHYSICS;;;;72;2;;;456;466;;10.1016/j.ijrobp.2008.01.004;;;OCT 1 2008;2008;;;;;;;;;;35;;;;;;;WOS:000259329800022
"not valid",J;Hysing, Liv Bolstad, Skorpen, Tone Nybo, Alber, Markus, Fjellsbo, Lise Bauge, Helle, Svein Inge, Muren, Ludvig Paul;;;;;;;;Influence of organ motion on conformal vs. intensity-modulated pelvic radiotherapy for prostate cancer;;;;;;;;INTERNATIONAL JOURNAL OF RADIATION ONCOLOGY BIOLOGY PHYSICS;;;;71;5;;;1496;1503;;10.1016/j.ijrobp.2008.04.011;;;AUG 1 2008;2008;;;;;;;;;;18;;;;;;;WOS:000258215000029
"not valid",J;Goffin, John R., Tu, Dongsheng;;;;;;;;Phase II stopping rules that employ response rates and early progression;;;;;;;;JOURNAL OF CLINICAL ONCOLOGY;;;;26;22;;;3715;3720;;10.1200/JCO.2007.14.1044;;;AUG 1 2008;2008;;;;;;43rd Annual Meeting of the American-Society-of-Clinical-Oncology;JUN 01-05, 2007;Amer Soc Clin Oncol;Chicago, IL;12;;;;;;;WOS:000258052100012
"not valid",J;Watanabe, Miho, Isobe, Koichi, Takisima, Haduki, Uno, Takashi, Ueno, Naoyuki, Kawakami, Hiroyuki, Shigematsu, Naoyuki, Yamashita, Miki, Ito, Hisao;;;;;;;;Intrafractional gastric motion and interfractional stomach deformity during radiation therapy;;;;;;;;RADIOTHERAPY AND ONCOLOGY;;;;87;3;;;425;431;;10.1016/j.radonc.2007.12.018;;;JUN 2008;2008;;;;;;;;;;20;;;;;;;WOS:000257631700019
"not valid",J;Karnon, Jonathan, Delea, Thomas, Barghout, Vicki;;;;;;;;Cost utility analysis of early adjuvant letrozole or anastrozole versus tamoxifen in postmenopausal women with early invasive breast cancer: the UK perspective;;;;;;;;EUROPEAN JOURNAL OF HEALTH ECONOMICS;;;;9;2;;;171;183;;10.1007/s10198-007-0058-1;;;MAY 2008;2008;;;;;;;;;;24;;;;;;;WOS:000255380100009
"not valid",J;Boersma, Melisa, Swanson, Gregory, Baacke, Diana, Eng, Tony;;;;;;;;Anatomic-based three-dimensional planning precludes use of catheter-delivered contrast for treatment of prostate cancer;;;;;;;;INTERNATIONAL JOURNAL OF RADIATION ONCOLOGY BIOLOGY PHYSICS;;;;71;1;;;51;57;;10.1016/j.ijrobp.2007.09.041;;;MAY 1 2008;2008;;;;;;;;;;2;;;;;;;WOS:000255149000009
"not valid",J;Hammoud, Rabih, Patel, Samir H., Pradhan, Deepak, Kim, Jinkoo, Guan, Harrison, Li, Shidong, Movsas, Benjamin;;;;;;;;Examining margin reduction and its impact on dose distribution for prostate cancer patients undergoing daily cone-beam computed tomography;;;;;;;;INTERNATIONAL JOURNAL OF RADIATION ONCOLOGY BIOLOGY PHYSICS;;;;71;1;;;265;273;;10.1016/.i.ijrobp.2008.01.015;;;MAY 1 2008;2008;;;;;;;;;;27;;;;;;;WOS:000255149000037
"not valid",J;Delea, Thomas E., El-Ouagari, Khalid, Karnon, Jonathan, Sofrygin, Oleg;;;;;;;;Cost-effectiveness of letrozole versus tamoxifen as initial adjuvant therapy in postmenopausal women with hormone-receptor positive early breast cancer from a Canadian perspective;;;;;;;;BREAST CANCER RESEARCH AND TREATMENT;;;;108;3;;;375;387;;10.1007/s10549-007-9607-7;;;APR 2008;2008;;;;;;;;;;27;;;;;;;WOS:000254234400007
"not valid",J;Bassi, Maria Chiara, Turri, Lucia, Sacchetti, Gianmauro, Loi, Gianfranco, Cannillo, Barbara, La Mattina, Pierdaniele, Brambilla, Marco, Inglese, Eugenio, Krengli, Marco;;;;;;;;FDG-PET/CT imaging for staging and target volume delineation in preoperative conformal radiotherapy of rectal cancer;;;;;;;;INTERNATIONAL JOURNAL OF RADIATION ONCOLOGY BIOLOGY PHYSICS;;;;70;5;;;1423;1426;;10.1016/j.ijrobp.2007.08.043;;;APR 1 2008;2008;;;;;;;;;;59;;;;;;;WOS:000254660800020
"not valid",J;Bauduceau, O., Bollet, M. A., Pons, P., Kirova, Y. M., Fayolle, M., Zervoudis, S., Campana, F.;;;;;;;;The use of computed tomography in radiotherapy treatment planning for breast cancer. How does conventional radiotherapy planning compare with virtual?;;;;;;;;JOURNAL OF BUON;;;;13;2;;;245;251;;;;;APR-JUN 2008;2008;;;;;;;;;;4;;;;;;;WOS:000257177200014
"not valid",J;Kupelian, Patrick A., Willoughby, Twyla R., Reddy, Chandana A., Klein, Eric A., Mahadevan, Arul;;;;;;;;Impact of image guidance on outcomes after external beam radiotherapy for localized prostate cancer;;;;;;;;INTERNATIONAL JOURNAL OF RADIATION ONCOLOGY BIOLOGY PHYSICS;;;;70;4;;;1146;1150;;10.1016/j.ijrobp.2007.08.003;;;MAR 15 2008;2008;;;;;;;;;;53;;;;;;;WOS:000253942900025
"not valid",J;Etzioni, Ruth, Tsodikov, Alex, Mariotto, Angela, Szabo, Aniko, Falcon, Seth, Wegelin, Jake, ditommaso, Dante, Karnofski, Kent, Gulati, Roman, Penson, David F., Feuer, Eric;;;;;;;;Quantifying the role of PSA screening in the US prostate cancer mortality decline;;;;;;;;CANCER CAUSES & CONTROL;;;;19;2;;;175;181;;10.1007/s10552-007-9083-8;;;MAR 2008;2008;;;;;;;;;;199;;;;;;;WOS:000253583300007
"not valid",J;Eldar-Lissai, Adi, Cosler, Leon E., Culakova, Eva, Lyman, Gary H.;;;;;;;;Economic analysis of prophylactic pegfilgrastim in adult cancer patients receiving chemotherapy;;;;;;;;VALUE IN HEALTH;;;;11;2;;;172;179;;10.1111/j.1524-4733.2007.00242.x;;;MAR-APR 2008;2008;;;;;;;;;;55;;;;;;;WOS:000254564300006
"not valid",J;Deutschmann, Heinz, Steininger, Philipp, Nairz, Olaf, Kopp, Peter, Merz, Florian, Wurstbauer, Karl, Zehentmayr, Franz, Fastner, Gerd, Kranzinger, Manfred, Kametriser, Gerhard, Kopp, Michael, Sedlmayer, Felix;;;;;;;;"Augmented Reality" in conventional simulation by projection of 3-D structures into 2-D images;;;;;;;;STRAHLENTHERAPIE UND ONKOLOGIE;;;;184;2;;;93;99;;10.1007/s00066-008-1742-5;;;FEB 2008;2008;;;;;;;;;;15;;;;;;;WOS:000252996300006
"not valid",J;Timmer-Bonte, Johanna N. H., Adang, Eddy M. M., Termeer, Evelien, Severens, Johan L., Tjan-Heijnen, Vivianne C. G.;;;;;;;;Modeling the cost effectiveness of secondary febrile neutropenia prophylaxis during standard-dose chemotherapy;;;;;;;;JOURNAL OF CLINICAL ONCOLOGY;;;;26;2;;;290;296;;10.1200/JCO.2007.13.0898;;;JAN 10 2008;2008;;;;;;;;;;18;;;;;;;WOS:000254177100022
"not valid",J;Eilertsen, Karsten, Vestad, Line Nilsen Tor Arne, Geier, Oliver, Skretting, Arne;;;;;;;;A simulation of MRI based dose calculations on the basis of radiotherapy planning CT images;;;;;;;;ACTA ONCOLOGICA;;;;47;7;;;1294;1302;;10.1080/02841860802256426;;;2008;2008;;;;;;6th Acta Oncologica Symposium 2008;JUN 05-07, 2008;;Aarhus, DENMARK;33;;;;;;;WOS:000258925300016
"not valid",J;Tanyi, James A., Fuss, Martin H.;;;;;;;;Volumetric image-guidance: Does routine usage prompt adaptive re-planning? An institutional review;;;;;;;;ACTA ONCOLOGICA;;;;47;7;;;1444;1453;;10.1080/02841860802279741;;;2008;2008;;;;;;6th Acta Oncologica Symposium 2008;JUN 05-07, 2008;;Aarhus, DENMARK;29;;;;;;;WOS:000258925300035
"not valid",J;Arthur, R. Martin, Straube, William L., Trobaugh, Jason W., Moros, Eduardo G.;;;;;;;;In vivo change in ultrasonic backscattered energy with temperature in motion-compensated images;;;;;;;;INTERNATIONAL JOURNAL OF HYPERTHERMIA;;;;24;5;;;389;398;;10.1080/02656730801942199;;;2008;2008;;;;;;;;;;20;;;;;;;WOS:000258626400002
"not valid",J;Hensel, Jennifer M., Menard, Cynthia, Chung, Peter W. M., Milosevic, Michael F., Kirilova, Anna, Moseley, Joanne L., Haider, Masoom A., Brock, Kristy K.;;;;;;;;Development of multiorgan finite element-based prostate deformation model enabling registration of endorectal coil magnetic resonance imaging for radiotherapy planning;;;;;;;;INTERNATIONAL JOURNAL OF RADIATION ONCOLOGY BIOLOGY PHYSICS;;;;68;5;;;1522;1528;;10.1016/j.ijrobp.2007.04.004;;;AUG 1 2007;2007;;;;;;;;;;57;;;;;;;WOS:000248629400031
"not valid",J;Delea, Thomas E., Karnon, Jon, Sofrygin, Oleg, Thomas, Simu K., Papo, Natalie L., Barghout, Victoria;;;;;;;;Cost-effectiveness of letrozole versus tamoxifen as initial adjuvant therapy in hormone receptor-positive postmenopausal women with early-stage breast cancer;;;;;;;;CLINICAL BREAST CANCER;;;;7;8;;;608;618;;10.3816/CBC.2007.n.018;;;JUN 2007;2007;;;;;;;;;;18;;;;;;;WOS:000247502800003
"not valid",J;Formenti, Silvia C., Gidea-Addeo, Daniela, Goldberg, Judith D., Roses, Daniel F., Guth, Amber, Rosenstein, Barry S., DeWyngaert, Keith J.;;;;;;;;Phase I-II trial of prone accelerated intensity modulated radiation therapy to the breast to optimally spare normal tissue;;;;;;;;JOURNAL OF CLINICAL ONCOLOGY;;;;25;16;;;2236;2242;;10.1200/JCO.2006.09.1041;;;JUN 1 2007;2007;;;;;;49th Annual Meeting of the American-Society-for-Therapeutic-Radiology-and-Oncology;OCT 27-NOV 01, 2007;Amer Soc Therapeutic Radiol and Oncol;Los Angeles, CA;104;;;;;;;WOS:000247010400016
"not valid",J;Claude, Line, Malet, Claude, Pommier, Pascal, Thiesse, Philippe, Chabaud, Sylvie, Carrie, Christian;;;;;;;;Active breathing control for Hodgkin's disease in childhood and adolescence: Feasibility, advantages, and limits;;;;;;;;INTERNATIONAL JOURNAL OF RADIATION ONCOLOGY BIOLOGY PHYSICS;;;;67;5;;;1470;1475;;10.1016/j.ijrobp.2006.11.008;;;APR 1 2007;2007;;;;;;;;;;12;;;;;;;WOS:000245567500025
"not valid",J;Jansen, Nicolas, Deneufbourg, Jean-Marie, Nickers, Philippe;;;;;;;;Adjuvant stereotactic permanent seed breast implant: A boost series in view of partial breast irradiation;;;;;;;;INTERNATIONAL JOURNAL OF RADIATION ONCOLOGY BIOLOGY PHYSICS;;;;67;4;;;1052;1058;;10.1016/j.ijrobp.2006.10.031;;;MAR 15 2007;2007;;;;;;;;;;13;;;;;;;WOS:000245021100013
"not valid",J;Rades, Dirk, Frenzel, Thorsten, Schwarz, Rudolf, Walz, Jochen, Cremers, Florian, Albers, Dirk, Alberti, Winfried, Schmidt, Rainer;;;;;;;;High accuracy of virtual simulation with the laser system Dorado CT4;;;;;;;;STRAHLENTHERAPIE UND ONKOLOGIE;;;;183;2;;;89;93;;10.1007/s00066-007-1610-8;;;FEB 2007;2007;;;;;;;;;;0;;;;;;;WOS:000244320800006
"not valid",J;Higgins, P. D., Weaver, R., Dusenbery, K. E.;;;;;;;;Evaluation of bladder dose in intensity-modulated radiation therapy of the prostate;;;;;;;;MEDICAL DOSIMETRY;;;;31;3;;;197;200;;10.1016/j.meddos.2005.12.016;;;FAL 2006;2006;;;;;;;;;;7;;;;;;;WOS:000240215900004
"not valid",J;Stasi, Michele, Munoz, Fernando, Fiorino, Claudio, Pasquino, Massimo, Baiotto, Barbara, Marini, Piergiorgio, Malinverni, Giuseppe, Valdagni, Riccardo, Gabriele, Pietro;;;;;;;;Emptying the rectum before treatment delivery limits the variations of rectal dose-volume parameters during 3DCRT of prostate cancer;;;;;;;;RADIOTHERAPY AND ONCOLOGY;;;;80;3;;;363;370;;10.1016/j.radonc.2006.08.007;;;SEP 2006;2006;;;;;;;;;;63;;;;;;;WOS:000241261200015
"not valid",J;Svatek, Robert S., Lee, J. Jack, Roehrborn, Claus G., Lippman, Scott M., Lotan, Yair;;;;;;;;The cost of prostate cancer chemoprevention: A decision analysis model;;;;;;;;CANCER EPIDEMIOLOGY BIOMARKERS & PREVENTION;;;;15;8;;;1485;1489;;10.1158/1055-9965.EPI-06-0221;;;AUG 2006;2006;;;;;;;;;;22;;;;;;;WOS:000239779500011
"not valid",J;Doherty, Una M., McNair, Helen A., Norman, Andrew R., Miles, Elizabeth, Hooper, Simon, Davies, Mark, Lincoln, Naomi, Balyckyi, Jan, Childs, Peter, Dearnaley, David P., Huddart, Robert A.;;;;;;;;Variability of bladder filling in patients receiving radical radiotherapy to the prostate;;;;;;;;RADIOTHERAPY AND ONCOLOGY;;;;79;3;;;335;340;;10.1016/j.radonc.2006.05.007;;;JUN 2006;2006;;;;;;;;;;54;;;;;;;WOS:000239834600014
"valid",J;Ladabaum, U, Phillips, KA;;;;;;;;Colorectal cancer screening - Differential costs for younger versus older Americans;;;;;;;;AMERICAN JOURNAL OF PREVENTIVE MEDICINE;;;;30;5;;;378;384;;10.1016/j.amepre.2005.12.010;;;MAY 2006;2006;;;;;;;;;;13;;;;;;;WOS:000237018000003
"not valid",J;Bellon, JR, Katz, A, Taghian, A;;;;;;;;Radiation therapy for breast cancer;;;;;;;;HEMATOLOGY-ONCOLOGY CLINICS OF NORTH AMERICA;;;;20;2;;;239;+;;10.1016/j.hoc.2006.01.014;;;APR 2006;2006;;;;;;;;;;6;;;;;;;WOS:000238365200002
"not valid",J;Shin, HJ, Markey, MK;;;;;;;;A machine learning perspective on the development of clinical decision support systems utilizing mass spectra of blood samples;;;;;;;;JOURNAL OF BIOMEDICAL INFORMATICS;;;;39;2;;;227;248;;10.1016/j.jbi.2005.04.002;;;APR 2006;2006;;;;;;;;;;58;;;;;;;WOS:000236420100010
"not valid",J;Boda-Heggemann, J, Walter, C, Mai, S, Dobler, B, Dinter, D, Wenz, F, Lohr, F;;;;;;;;Frameless stereotactic radiosurgery of a solitary liver metastasis using active breathing control and stereotactic ultrasound;;;;;;;;STRAHLENTHERAPIE UND ONKOLOGIE;;;;182;4;;;216;221;;10.1007/s00066-006-1453-8;;;APR 2006;2006;;;;;;;;;;29;;;;;;;WOS:000237499400004
"not valid",J;Burstein, HJ, Bellon, JR, Galper, S, Lu, HM, Kuter, I, Taghian, AG, Wong, J, Gelman, R, Bunnell, CA, Parker, LM, Garber, JE, Winer, EP, Harris, JR, Powell, SN;;;;;;;;Prospective evaluation of concurrent paclitaxel and radiation therapy after adjuvant doxorubicin and cyclophosphamide chemotherapy for Stage II or III breast cancer;;;;;;;;INTERNATIONAL JOURNAL OF RADIATION ONCOLOGY BIOLOGY PHYSICS;;;;64;2;;;496;504;;10.1016/j.ijrobp.2005.07.975;;;FEB 1 2006;2006;;;;;;;;;;34;;;;;;;WOS:000234883300022
"not valid",J;Danjoux, C, Chow, E, Drossos, A, Holden, L, Hayter, C, Tsao, M, Barnes, T, Sinclair, E, Farhadian, M;;;;;;;;An innovative rapid response radiotherapy program to reduce waiting time for palliative radiotherapy;;;;;;;;SUPPORTIVE CARE IN CANCER;;;;14;1;;;38;43;;10.1007/s00520-005-0822-7;;;JAN 2006;2006;;;;;;;;;;50;;;;;;;WOS:000234732400006
"not valid",J;Deniaud-Alexandre, E, Touboul, E, Lerouge, D, Grahek, D, Foulquier, JN, Petegnief, Y, Gres, B, El Balaa, H, Keraudy, K, Kerrou, K, Montravers, F, Milleron, B, Lebeau, B, Talbot, JN;;;;;;;;Impact of computed tomography and F-18-deoxyglucose coincidence detection emission tomography image fusion for optimization of conformal radiotherapy in non-small-cell lung cancer;;;;;;;;INTERNATIONAL JOURNAL OF RADIATION ONCOLOGY BIOLOGY PHYSICS;;;;63;5;;;1432;1441;;10.1016/j.ijrobp.2005.05.016;;;DEC 1 2005;2005;;;;;;;;;;84;;;;;;;WOS:000233477300022
"not valid",J;Sulchek, TA, Friddle, RW, Langry, K, Lau, EY, Albrecht, H, Ratto, TV, DeNardo, SJ, Colvin, ME, Noy, A;;;;;;;;Dynamic force spectroscopy of parallel individual Mucin1-antibody bonds;;;;;;;;PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA;;;;102;46;;;16638;16643;;10.1073/pnas.0505208102;;;NOV 15 2005;2005;;;;;;;;;;136;;;;;;;WOS:000233462900022
"not valid",J;Moureau-Zabotto, L, Touboul, E, Lerouge, D, Deniaud-Alexandre, E, Grahek, D, Foulquier, JN, Petegnief, Y, Gres, B, El Balaa, H, Kerrou, K, Montravers, F, Keraudy, K, Tiret, E, Gendre, JP, Grange, JD, Houry, S, Talbot, JN;;;;;;;;Impact of CT and F-18-deoxyglucose positron emission tomography image fusion for conformal radiotherapy in esophageal carcinoma;;;;;;;;INTERNATIONAL JOURNAL OF RADIATION ONCOLOGY BIOLOGY PHYSICS;;;;63;2;;;340;345;;10.1016/j.ijrobp.2005.02.039;;;OCT 1 2005;2005;;;;;;;;;;85;;;;;;;WOS:000232083700005
"not valid",J;Zethraeus, N, Borgstrom, F, Jonsson, B, Kanis, J;;;;;;;;Reassessment of the cost-effectiveness of hormone replacement therapy in Sweden: Results based on the Women's Health Initiative randomized controlled trial;;;;;;;;INTERNATIONAL JOURNAL OF TECHNOLOGY ASSESSMENT IN HEALTH CARE;;;;21;4;;;433;441;;;;;FAL 2005;2005;;;;;;;;;;17;;;;;;;WOS:000233062800002
"not valid",J;De Crevoisier, R, Tucker, SL, Dong, L, Mohan, R, Cheung, R, Cox, JD, Kuban, DA;;;;;;;;Increased risk of biochemical and local failure in patients with distended rectum on the planning CT for prostate cancer radiotherapy;;;;;;;;INTERNATIONAL JOURNAL OF RADIATION ONCOLOGY BIOLOGY PHYSICS;;;;62;4;;;965;973;;10.1016/.ijrobp.2004.11.032;;;JUL 15 2005;2005;;;;;;;;;;271;;;;;;;WOS:000230233800005
"not valid",J;Huang, EY, Hsu, HC, Yang, KD, Lin, H, Wang, FS, Sun, LM, Tsai, CC, Changchien, CC, Wang, CJ;;;;;;;;Acute diarrhea during pelvic irradiation: is small-bowel volume effect different in gynecologic patients with prior abdomen operation or not?;;;;;;;;GYNECOLOGIC ONCOLOGY;;;;97;1;;;118;125;;10.1016/j.ygyno.2004.12.028;;;APR 2005;2005;;;;;;;;;;5;;;;;;;WOS:000228371900019
"not valid",J;Alia, A, Mar, J, Pastor-Barriuso, R;;;;;;;;Reliability of portal control procedure in irradiation of breast cancer: A Bayesian analysis;;;;;;;;RADIOTHERAPY AND ONCOLOGY;;;;75;1;;;28;33;;10.1016/j.radonc.2005.03.002;;;APR 2005;2005;;;;;;;;;;2;;;;;;;WOS:000229250500006
"not valid",J;Martin, J, Fitzpatrick, K, Horan, G, McCloy, R, Buckney, S, O'Neill, L, Faul, C;;;;;;;;Treatment with a belly-board device significantly reduces the volume of small bowel irradiated and results in low acute toxicity in adjuvant radiotherapy for gynecologic cancer: results of a prospective study;;;;;;;;RADIOTHERAPY AND ONCOLOGY;;;;74;3;;;267;274;;10.1016/j.radonc.2004.11.010;;;MAR 2005;2005;;;;;;;;;;21;;;;;;;WOS:000228024300007
"valid",J;Kafadar, K, Prorok, C;;;;;;;;Computational methods in medical decision making: to screen or not to screen?;;;;;;;;STATISTICS IN MEDICINE;;;;24;4;;;569;581;;10.1002/sim.2037;;;FEB 28 2005;2005;;;;;;Symposium on Statistical Methods -Study Design and Decision-Making in Public Health;JAN 27-29, 2003;US Ctr Dis Control & Prevent, Agcy Toxic Substances & Dis Registry;Atlanta, GA;5;;;;;;;WOS:000226739800009
"not valid",J;Van Vaerenbergh, K, De Gersem, W, Vakaet, L, Coghe, M, Boterberg, T, Bakker, M, Derie, C, Willaert, W, Seij, P, Duthoy, W, De Wagter, C, De Neve, W;;;;;;;;Automatic generation of a plan optimization volume for tangential field breast cancer radiation therapy;;;;;;;;STRAHLENTHERAPIE UND ONKOLOGIE;;;;181;2;;;82;88;;10.1007/s00066-005-1310-1;;;FEB 2005;2005;;;;;;;;;;6;;;;;;;WOS:000227775900003
"not valid",J;Bujko, K, Czuchraniuk, P, Zolciak, A, Kukolowicz, P, Kepka, L, Bielik, A;;;;;;;;The potential impact of the tension of the pelvic muscles on set-up errors in radiotherapy for pelvic malignancies;;;;;;;;ACTA ONCOLOGICA;;;;43;8;;;740;743;;10.1080/02841860410018629;;;DEC 2004;2004;;;;;;;;;;1;;;;;;;WOS:000225945700007
"not valid",J;Jaillet, F, Amrani, M, Beuve, M, Shariat, B;;;;;;;;Tracking of target motion using physically based modelling of organs;;;;;;;;RADIOTHERAPY AND ONCOLOGY;;;;73;;;;S73;S76;;10.1016/S0167-8140(04)80019-7;;;DEC 2004;2004;;;;;;9th Workshop on Heavy Charged Particles in Biology and Medicine and 3rd ENLIGHT Meeting;OCT 01-04, 2003;;Lyon, FRANCE;1;;;;;;;WOS:000227647500019
"not valid",J;Lennernas, B, Sandberg, D, Albertsson, P, Silen, A, Isacsson, U;;;;;;;;The effectiveness of artificial neural networks in evaluation treatment plans for patients requiring external beam radiotherapy;;;;;;;;ONCOLOGY REPORTS;;;;12;5;;;1065;1070;;;;;NOV 2004;2004;;;;;;;;;;7;;;;;;;WOS:000224717900017
"not valid",J;Kouloulias, VE, Giraud, JY, Davis, BJ, Dusserre, A, Zurlo, A, Bolla, M;;;;;;;;Quality assurance of the 22961 EORTC trial. A phase III study of the optimal combination of hormonal adjuvant treatment by LHRH analogue and radiation therapy for the management of locally advanced prostate cancer: the dummy run;;;;;;;;RADIOTHERAPY AND ONCOLOGY;;;;73;1;;;11;20;;10.1016/j.radonc.2004.08.005;;;OCT 2004;2004;;;;;;;;;;16;;;;;;;WOS:000224709800002
"not valid",J;Kaiser, A, Moser, L, Kuschke, W, Hinkelbein, M, Buchali, A, Budach, V;;;;;;;;Virtual simulation of a boost field in adjuvant radiotherapy of the breast;;;;;;;;STRAHLENTHERAPIE UND ONKOLOGIE;;;;180;10;;;637;641;;10.1007/s00066-004-1275-5;;;OCT 2004;2004;;;;;;;;;;2;;;;;;;WOS:000224523600005
"not valid",J;Andrieu, MN, Dirican, B, Ozturk, AY, Hicsonmez, A, Kurtman, C;;;;;;;;Determination of optimum planning target volume margins for various tumor sites using electronic portal imaging;;;;;;;;EXPERIMENTAL ONCOLOGY;;;;26;3;;;236;239;;;;;SEP 2004;2004;;;;;;;;;;0;;;;;;;WOS:000224728100013
"valid",J;Lejeune, C, Arveux, P, Dancourt, V, Bejean, S, Bonithon-Kopp, C, Faivre, J;;;;;;;;Cost-effective analysis of fecal occult blood screening for colorectal cancer;;;;;;;;INTERNATIONAL JOURNAL OF TECHNOLOGY ASSESSMENT IN HEALTH CARE;;;;20;4;;;434;439;;;;;FAL 2004;2004;;;;;;;;;;26;;;;;;;WOS:000225223400006
"not valid",J;Fuss, M, Salter, BJ, Cavanaugh, SX, Fuss, C, Sadeghi, A, Fuller, CD, Ameduri, A, Hevezi, JM, Herman, TS, Thomas, CR;;;;;;;;Daily ultrasound-based image-guided targeting for radiotherapy of upper abdominal malignancies;;;;;;;;INTERNATIONAL JOURNAL OF RADIATION ONCOLOGY BIOLOGY PHYSICS;;;;59;4;;;1245;1256;;10.1016/j.ijrobp.2003.12.030;;;JUL 15 2004;2004;;;;;;43rd Annual Meeting of the American-Society-for-Therapeutic-Radiology-and-Oncology;NOV 04-08, 2001;Amer Soc Therapeut Radiol & Oncol;SAN FRANCISCO, CA;93;;;;;;;WOS:000222541300039
"not valid",J;Sanghani, MV, Ching, J, Schultz, D, Cormack, R, Loffredo, M, McMahon, E, Beard, C, D'Amico, AV;;;;;;;;Impact on rectal dose from the use of a prostate immobilization and rectal localization device for patients receiving dose escalated 3D conformal radiation therapy;;;;;;;;UROLOGIC ONCOLOGY-SEMINARS AND ORIGINAL INVESTIGATIONS;;;;22;3;;;165;168;;10.1016/j.urolonc.2004.02.002;;;MAY-JUN 2004;2004;;;;;;;;;;20;;;;;;;WOS:000223195600001
"not valid",J;Buyyounouski, MK, Horwitz, EM, Price, RA, Hanlon, AL, Uzzo, RG, Pollack, A;;;;;;;;Intensity-modulated radiotherapy with MRI simulation to reduce doses received by erectile tissue during prostate cancer treatment;;;;;;;;INTERNATIONAL JOURNAL OF RADIATION ONCOLOGY BIOLOGY PHYSICS;;;;58;3;;;743;749;;10.1016/S0360-3016(03)01617-1;;;MAR 1 2004;2004;;;;;;85th Annual Meeting of the American-Radium-Society;APR 26-30, 2003;Amer Radium Soc;HOUSTON, TEXAS;29;;;;;;;WOS:000188934600013
"not valid",J;Dancourt, V, Quantin, C, Abrahamowicz, M, Binquet, C, Alioum, A, Faivre, J;;;;;;;;Modeling recurrence in colorectal cancer;;;;;;;;JOURNAL OF CLINICAL EPIDEMIOLOGY;;;;57;3;;;243;251;;10.1016/j.jclinepi.2003.07.012;;;MAR 2004;2004;;;;;;;;;;18;;;;;;;WOS:000220983500004
"not valid",J;Chatterjee, N;;;;;;;;A two-stage regression model for epidemiological studies with multivariate disease classification data;;;;;;;;JOURNAL OF THE AMERICAN STATISTICAL ASSOCIATION;;;;99;465;;;127;138;;10.1198/016214504000000124;;;MAR 2004;2004;;;;;;;;;;27;;;;;;;WOS:000220638200013
"not valid",J;Telford, JJ, Saltzman, JR, Kuntz, KM, Syngal, S;;;;;;;;Impact of preoperative staging and chemoradiation versus postoperative chemoradiation on outcome in patients with rectal cancer: A decision analysis;;;;;;;;JOURNAL OF THE NATIONAL CANCER INSTITUTE;;;;96;3;;;191;201;;10.1093/jnci/djh026;;;FEB 4 2004;2004;;;;;;;;;;10;;;;;;;WOS:000189239100009
"not valid",J;Lee, CM, Shrieve, DC, Gaffney, DK;;;;;;;;Rapid involution and mobility of carcinoma of the cervix;;;;;;;;INTERNATIONAL JOURNAL OF RADIATION ONCOLOGY BIOLOGY PHYSICS;;;;58;2;;;625;630;;10.1016/j.ijrobp.2003.09.060;;;FEB 1 2004;2004;;;;;;2nd International Conference in Translational Research and Preclinical Strategies in Radiation Oncology (ICTR 2003);MAR, 2003;;LUGANO, SWITZERLAND;54;;;;;;;WOS:000188465300040
"not valid",J;Garg, MK, Yaparpalvi, R, Beitler, JJ;;;;;;;;Loss of cervical spinal curvature during radiotherapy for head-and-neck cancers: The neck moves, too;;;;;;;;INTERNATIONAL JOURNAL OF RADIATION ONCOLOGY BIOLOGY PHYSICS;;;;58;1;;;185;188;;10.1016/S0360-3016(03)01457-3;;;JAN 1 2004;2004;;;;;;;;;;4;;;;;;;WOS:000187631300025
"not valid",J;Milecki, P, Piotrowski, T, Dymnicka, M;;;;;;;;The comparison of radiotherapy techniques for treatment of the prostate cancer: the three-field vs. the four-field;;;;;;;;NEOPLASMA;;;;51;1;;;64;69;;;;;2004;2004;;;;;;;;;;7;;;;;;;WOS:000189106500013
