"valid",Cancer risk models and preselection for screening.;Abstract OBJECTIVE: The invitation to population screening is based on age criteria in many countries. Screening is not offered to younger or older participants, because the benefits in these age groups do not outweigh the harms. One could argue that it is not so much age that determines the benefits but the risk of developing preclinical and treatable cancer. Cancer risk varies with age but is also affected by other factors. METHODS: We performed a systematic review for risk models for the three types of cancer for which population screening programs exist: breast, cervical and colon cancer. We used an evaluation scheme that distinguishes three phases of model development: model derivation, validation and impact analysis. Data were collected in August 2010. RESULTS: We identified two colorectal, four breast and three cervix cancer risk models. One colorectal, four breast and none of the cervix cancer models have been externally validated. We could not identify evaluations of the impact on population screening effectiveness. CONCLUSION: We conclude that risk models for the pre-selection of screening have been developed. These models could improve the pre-selection for screening, help in making personal decisions about participation, and reduce adverse effects of population screening. The validity of this hypothesis, as well as practicalities and issues of equity and reliability, have to be tested in further studies. Copyright � 2012 Elsevier Ltd. All rights reserved.;Cancer Epidemiol. 2012 Oct.36(5):461-9. doi: 10.1016/j.canep.2012.06.010. Epub 2012 Jul 25.;Stegeman I1, Bossuyt PM.;22841151;Review,Breast Neoplasms/prevention & control,Carcinoma in Situ/prevention & control,Colorectal Neoplasms/prevention & control,Female,Humans,Male,Mass Screening/organization & administration*,Models, Statistical*,Neoplasms/prevention & control*,Patient Selection*,Predictive Value of Tests,Reproducibility of Results,Risk Assessment,Uterine Cervical Neoplasms/prevention & control;Breast Neoplasms,Primary Prevention,Uterine Cervical Neoplasms,Early Detection of Cancer;;model valid;0.264
"not valid",The lead time distribution when lifetime is subject to competing risks in cancer screening.;Abstract This paper extends the previous probability model for the distribution of lead time in periodic cancer screening exams, namely, in that the lifetime T is treated as a random variable, instead of a fixed value. Hence the number of screens for a given individual is a random variable as well. We use the actuarial life table from the Social Security Administration to obtain the lifetime distribution, and then use this information to project the lead time distribution for someone with a future screening schedule. Simulation studies using the HIP study group data provide estimates of the lead time under different screening frequencies. The projected lead time has two components: a point mass at zero (corresponding to interval cases detected between screening exams) and a continuous probability density. We present estimates of the projected lead time for participants in a breast cancer screening program. The model is more realistic and can inform optimal screening frequency. This study focuses on breast cancer screening, but is applicable to other kinds of cancer screening also.;Int J Biostat. 2012.8(1). doi: 10.1515/1557-4679.1363.;Wu D1, Kafadar K, Rosner GL, Broemeling LD.;22611589;Bayes Theorem,Biostatistics/methods*,Breast Neoplasms/diagnosis,Breast Neoplasms/epidemiology,Breast Neoplasms/prevention & control,Disease Progression,Female,Humans,Life Tables,Mass Screening/statistics & numerical data*,Mathematical Concepts,Models, Statistical,Neoplasms/prevention & control*,Risk Factors,Time Factors;Primary Prevention, Early Detection of Cancer, Breast Neoplasms;;model valid;0.28
"one",Optimizing resource allocation for breast cancer prevention and care among Hong Kong Chinese women.;Abstract BACKGROUND: Recommendations about funding of interventions through the full spectrum of the disease often have been made in isolation. The authors of this report optimized budgetary allocations by comparing cost-effectiveness data for different preventive and management strategies throughout the disease course for breast cancer in Hong Kong (HK) Chinese women. METHODS: Nesting a state-transition Markov model within a generalized cost-effectiveness analytic framework, costs and quality-adjusted life-years (QALYs) were compared to estimate average cost-effectiveness ratios for the following interventions at the population level: biennial mass mammography (ages 40-69 years or ages 40-79 years), reduced waiting time for postoperative radiotherapy (by 15% or by 25%), adjuvant endocrine therapy (either upfront aromatase inhibitor [AI] therapy or sequentially with tamoxifen followed by AI) in postmenopausal women with estrogen receptor-positive disease, targeted immunotherapy in those with tumors that over express human epidermal growth factor receptor 2, and enhanced palliative services (either at home or as an inpatient). Usual care for eligible patients in the public sector was the comparator. RESULTS: In descending order, the optimal allocation of additional resources for breast cancer would be the following: a 25% reduction in waiting time for postoperative radiotherapy (in US dollars: $5000 per QALY). enhanced, home-based palliative care ($7105 per QALY). adjuvant, sequential endocrine therapy ($17,963 per QALY). targeted immunotherapy ($62,092 per QALY). and mass mammography screening of women ages 40 to 69 years ($72,576 per QALY). CONCLUSIONS: Given the lower disease risk and different age profiles of patients in HK Chinese, among other newly emergent and emerging economies with similar transitioning epidemiologic profiles, the current findings provided direct evidence to support policy decisions that may be dissimilar to current Western practice. Copyright � 2012 American Cancer Society.;Cancer. 2012 Sep 15.118(18):4394-403. doi: 10.1002/cncr.27448. Epub 2012 Feb 22.;Wong IO1, Tsang JW, Cowling BJ, Leung GM.;22359352;Research Support, Non-U.S. Gov't,Adult,Aged,Breast Neoplasms/prevention & control*,Breast Neoplasms/radiotherapy,Breast Neoplasms/surgery,Breast Neoplasms/therapy*,Cost-Benefit Analysis,Decision Making,Early Detection of Cancer/economics*,Female,Health Care Rationing/economics*,Hong Kong,Humans,Mammography/economics*,Markov Chains,Middle Aged,Palliative Care,Policy Making,Quality-Adjusted Life Years; Early Detection of Cancer, Combined Modality Therapy, Breast Neoplasms,Primary Prevention,Early Detection of Cancer;;model valid;0.552
"not valid",Are we ready for online tools in decision making for BRCA1/2 mutation carriers?;;;;22231044;Comment,Breast Neoplasms/epidemiology*,Breast Neoplasms/prevention & control*,Carcinoma, Ductal, Breast/epidemiology*,Computer Simulation*,Decision Support Techniques*,Early Detection of Cancer/methods*,Female,Genes, BRCA1*,Genes, BRCA2*,Genetic Predisposition to Disease*,Humans,Magnetic Resonance Imaging*,Mammography*,Mass Screening/methods*,Mutation*,Ovarian Neoplasms/diagnosis*,Ovarian Neoplasms/prevention & control*,Ovariectomy*,Quality of Life*,Ultrasonography, Mammary*;Primary Prevention, Early Detection of Cancer, Breast Neoplasms;;model valid;0.296
"one",Cost-effectiveness analysis of mammography screening in Hong Kong Chinese using state-transition Markov modelling.;;;;20601733;Research Support, Non-U.S. Gov't,Adult,Age Factors,Aged,Breast Neoplasms/economics*,Breast Neoplasms/ethnology,Breast Neoplasms/prevention & control*,Cost-Benefit Analysis,Early Detection of Cancer/economics*,Female,Hong Kong,Humans,Longitudinal Studies,Mammography/economics*,Markov Chains,Mass Screening/economics*,Mass Screening/methods,Middle Aged;Primary Prevention, Early Detection of Cancer, Breast Neoplasms;;model valid;0.42
"one",Estimating key parameters in periodic breast cancer screening-application to the Canadian National Breast Screening Study data.;Abstract PROBLEM STATEMENT: Breast cancer screening in women of younger age has been controversial. The screening sensitivities, transition probabilities and sojourn time distributions are estimated for females aged 40-49 years and 50-59 years separately, using the Canadian National Breast Screening Study (CNBSS) data. The purpose is to estimate the lead time distribution and the probability of not detecting the cancer early. APPROACH: Within the 40-49-year-old and 50-59-year-old cohorts separately, the age-independent statistical model was applied. Bayesian estimators along with 95% highest probability density (HPD) credible intervals (CI) were calculated. Bayesian hypothesis testing was used to compare the parameter estimates of the two cohorts. The lead time density was also estimated for both the 40-49 and 50-59-year-old cohorts. RESULTS: The screening sensitivity, transition probability of the disease, and mean sojourn time were all found to increase with age. For the 40-49-year-old and 50-59-year-old cohorts, the posterior mean sensitivities were 0.70 (95% HPD-CI: 0.46, 0.93) and 0.77 (0.61, 0.93), respectively. The posterior mean transition probabilities were 0.0023 (0.0018, 0.0027) and 0.0031 (0.0024, 0.0038), while the posterior mean sojourn times were 2.55 (1.56, 4.26) years and 3.15 (2.12, 4.96) years. Bayes factors for the ratio of posterior probabilities that the respective parameter was larger vs. smaller in the 50-59-year-old cohort were estimated to be 2.09, 40.8 and 3.0 for the sensitivity, transition probability, and mean sojourn time, respectively. All three Bayes factors were larger than two, indicating greater than 2:1 odds in favor of the hypothesis that each of these parameters was greater in the 50-59-year-old cohort. The estimated mean lead times were 0.83 years and 0.96 years if the two cohorts were screened annually. CONCLUSIONS: The increase in sensitivity corresponds to an increase in the mean sojourn time. Breast cancer in younger women is more difficult to detect by screening tests and is more aggressive than breast cancer in older women. Women aged 50-59 tend to benefit more from screening compared with women aged 40-49.;Cancer Epidemiol. 2010 Aug.34(4):429-33. doi: 10.1016/j.canep.2010.04.001.;Chen Y1, Brock G, Wu D.;20434974;Research Support, N.I.H., Extramural,Adult,Bayes Theorem,Breast Neoplasms/epidemiology,Breast Neoplasms/prevention & control*,Canada/epidemiology,Early Detection of Cancer*,Female,Humans,Mammography*,Mass Screening*,Middle Aged,Models, Statistical*,Risk Factors,Survival Rate,P20 RR016481/RR/NCRR NIH HHS/United States,P30 ES014443/ES/NIEHS NIH HHS/United States,R03 CA115012/CA/NCI NIH HHS/United States,R03 CA115012-02/CA/NCI NIH HHS/United States,R01 HD053509/HD/NICHD NIH HHS/United States,P20-RR/DE177702/DE/NIDCR NIH HHS/United States,R03CA115012/CA/NCI NIH HHS/United States,P30-ES014443/ES/NIEHS NIH HHS/United States,R01 DE018215/DE/NIDCR NIH HHS/United States,P20RR16481/RR/NCRR NIH HHS/United States,R01-HD053509/HD/NICHD NIH HHS/United States,R01DE018215/DE/NIDCR NIH HHS/United States;Primary Prevention, Early Detection of Cancer, Breast Neoplasms;;model valid;0.248
"one",Estimation of natural history parameters of breast cancer based on non-randomized organized screening data: subsidiary analysis of effects of inter-screening interval, sensitivity, and attendance rate on reduction of advanced cancer.;Abstract Estimating the natural history parameters of breast cancer not only elucidates the disease progression but also make contributions to assessing the impact of inter-screening interval, sensitivity, and attendance rate on reducing advanced breast cancer. We applied three-state and five-state Markov models to data on a two-yearly routine mammography screening in Finland between 1988 and 2000. The mean sojourn time (MST) was computed from estimated transition parameters. Computer simulation was implemented to examine the effect of inter-screening interval, sensitivity, and attendance rate on reducing advanced breast cancers. In three-state model, the MST was 2.02 years, and the sensitivity for detecting preclinical breast cancer was 84.83%. In five-state model, the MST was 2.21 years for localized tumor and 0.82 year for non-localized tumor. Annual, biennial, and triennial screening programs can reduce 53, 37, and 28% of advanced cancer. The effectiveness of intensive screening with poor attendance is the same as that of infrequent screening with high attendance rate. We demonstrated how to estimate the natural history parameters using a service screening program and applied these parameters to assess the impact of inter-screening interval, sensitivity, and attendance rate on reducing advanced cancer. The proposed method makes contribution to further cost-effectiveness analysis. However, these findings had better be validated by using a further long-term follow-up data.;Breast Cancer Res Treat. 2010 Jul.122(2):553-66. doi: 10.1007/s10549-009-0701-x. Epub 2010 Jan 7.;Wu JC1, Hakama M, Anttila A, Yen AM, Malila N, Sarkeala T, Auvinen A, Chiu SY, Chen HH.;20054645;Research Support, Non-U.S. Gov't,Adult,Breast Neoplasms/diagnosis,Breast Neoplasms/epidemiology,Breast Neoplasms/prevention & control*,Computer Simulation,Female,Finland/epidemiology,Humans,Incidence,Mammography/statistics & numerical data*,Markov Chains,Mass Screening/methods,Mass Screening/statistics & numerical data*,Middle Aged,Models, Statistical*,Patient Compliance/statistics & numerical data*,Predictive Value of Tests,Program Evaluation,Registries,Sensitivity and Specificity,Time Factors;Primary Prevention, Early Detection of Cancer, Breast Neoplasms;;model valid;0.388
"not valid",Annual report to the nation on the status of cancer, 1975-2006, featuring colorectal cancer trends and impact of interventions (risk factors, screening, and treatment) to reduce future rates.;Abstract BACKGROUND: The American Cancer Society, the Centers for Disease Control and Prevention (CDC), the National Cancer Institute (NCI), and the North American Association of Central Cancer Registries (NAACCR) collaborate annually to provide updated information regarding cancer occurrence and trends in the United States. This year's report includes trends in colorectal cancer (CRC) incidence and death rates and highlights the use of microsimulation modeling as a tool for interpreting past trends and projecting future trends to assist in cancer control planning and policy decisions. METHODS: Information regarding invasive cancers was obtained from the NCI, CDC, and NAACCR. and information on deaths was obtained from the CDC's National Center for Health Statistics. Annual percentage changes in the age-standardized incidence and death rates (based on the year 2000 US population standard) for all cancers combined and for the top 15 cancers were estimated by joinpoint analysis of long-term trends (1975-2006) and for short-term fixed-interval trends (1997-2006). All statistical tests were 2-sided. RESULTS: Both incidence and death rates from all cancers combined significantly declined (P < .05) in the most recent time period for men and women overall and for most racial and ethnic populations. These decreases were driven largely by declines in both incidence and death rates for the 3 most common cancers in men (ie, lung and prostate cancers and CRC) and for 2 of the 3 leading cancers in women (ie, breast cancer and CRC). The long-term trends for lung cancer mortality in women had smaller and smaller increases until 2003, when there was a change to a nonsignificant decline. Microsimulation modeling demonstrates that declines in CRC death rates are consistent with a relatively large contribution from screening and with a smaller but demonstrable impact of risk factor reductions and improved treatments. These declines are projected to continue if risk factor modification, screening, and treatment remain at current rates, but they could be accelerated further with favorable trends in risk factors and higher utilization of screening and optimal treatment. CONCLUSIONS: Although the decrease in overall cancer incidence and death rates is encouraging, rising incidence and mortality for some cancers are of concern. Copyright 2009 American Cancer Society.;Cancer. 2010 Feb 1.116(3):544-73. doi: 10.1002/cncr.24760.;Edwards BK1, Ward E, Kohler BA, Eheman C, Zauber AG, Anderson RN, Jemal A, Schymura MJ, Lansdorp-Vogelaar I, Seeff LC, van Ballegooijen M, Goede SL, Ries LA.;19998273;Aged,Colorectal Neoplasms/epidemiology*,Colorectal Neoplasms/ethnology,Colorectal Neoplasms/mortality,Colorectal Neoplasms/therapy,Computer Simulation,Early Diagnosis,Female,Humans,Incidence,Male,Middle Aged,Mortality/ethnology,Mortality/trends,Neoplasms/epidemiology*,Neoplasms/ethnology,Neoplasms/mortality,Neoplasms/prevention & control,Neoplasms/therapy*,Registries,Risk Factors,Time Factors,United States/epidemiology,P30 CA008748/CA/NCI NIH HHS/United States,Z99 CA999999/NULL/Intramural NIH HHS/United States;Early Detection of Cancer,Breast Neoplasms,Primary Prevention,Prostatic Neoplasms,Lung Neoplasms;;model valid;0.224
"one",Evaluation of breast cancer service screening programme with a Bayesian approach: mortality analysis in a Finnish region.;Abstract Evaluation of long-term effectiveness of population-based breast cancer service screening program in a small geographic area may suffer from self-selection bias and small samples. Under a prospective cohort design with exposed and non-exposed groups classified by whether women attended the screen upon invitation, we proposed a Bayesian acyclic graphic model for correcting self-selection bias with or without incorporation of prior information derived from previous studies with an identical screening program in Sweden by chronological order and applied it to an organized breast cancer service screening program in Pirkanmaa center of Finland. The relative mortality rate of breast cancer was 0.27 (95% CI 0.12-0.61) for the exposed group versus the non-exposed group without adjusting for self-selection bias. With adjustment for selection-bias, the adjusted relative mortality rate without using previous data was 0.76 (95% CI 0.49-1.15), whereas a statistically significant result was achieved [0.73 (95% CI 0.57-0.93)] with incorporation of previous information. With the incorporation of external data sources from Sweden in chronological order, adjusted relative mortality rate was 0.67 (0.55-0.80). We demonstrated how to apply a Bayesian acyclic graphic model with self-selection bias adjustment to evaluating an organized but non-randomized breast cancer screening program in a small geographic area with a significant 27% mortality reduction that is consistent with the previous result but more precise. Around 33% mortality was estimated by taking previous randomized controlled data from Sweden.;Breast Cancer Res Treat. 2010 Jun.121(3):671-8. doi: 10.1007/s10549-009-0604-x. Epub 2009 Nov 5.;Wu JC1, Anttila A, Yen AM, Hakama M, Saarenmaa I, Sarkeala T, Malila N, Auvinen A, Chiu SY, Chen TH.;19890708;Multicenter Study,Bayes Theorem,Breast Neoplasms/epidemiology,Breast Neoplasms/mortality*,Breast Neoplasms/prevention & control*,Cohort Studies,Female,Finland/epidemiology,Humans,Incidence,Likelihood Functions,Mass Screening*,Middle Aged,Outcome Assessment (Health Care)/statistics & numerical data*,Prospective Studies,Selection Bias,Small-Area Analysis,Survival Rate;Primary Prevention, Early Detection of Cancer, Breast Neoplasms;;model valid;0.32
"not valid",Feminist theoretical perspectives on ethics in radiology.;Abstract The substantive safety of radiological and other medical procedures can be radically reduced by unconscious factors governing scientific thought. In addition, the historical exclusion of women from these disciplines has possibly skewed their development in directions that now need to be addressed. This paper focuses on three such factors: gendered libidos that privilege risk taking over prevention, fragmented forms of knowledge that encourage displaced forms of responsibility and group dynamics that discourage critique of accepted practices and limit the definition of one's group. The substantive safety of the practice and scientific contribution of radiologists might be considerably enhanced were the focus to switch from radiology to diagnosis. Such enlargement might redefine the brief of radiologists towards preventing as well as curing. evaluating some non-invasive and low-tech options, adopting some inclusive paradigms of clinical ecology and enlarging group identities to include those currently excluded through geography or social class from participating in the benefits of science.;Radiat Prot Dosimetry. 2009 Jul.135(2):109-14. doi: 10.1093/rpd/ncp055. Epub 2009 Apr 1.;Condren M1.;19339300;Bioethics*,Breast Neoplasms/diagnosis,Ethical Theory,Europe,Female,Feminism*,Health Care Costs,Health Services Accessibility,Humans,Mass Screening,Models, Economic,Radiology/ethics*,Risk,Sex Factors;Primary Prevention, Early Detection of Cancer, Breast Neoplasms;;model valid;0.22
